type,gene.name,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Endogenous,SHC1,NM_183001.4,3341.6296296296296,0.10839005821756378,0.1580881107219677,0.6856306759727887,0.4929460322801507,0.8070849641527783
Endogenous,CAPN2,NM_001748.4,4926.722222222223,0.11024998400153699,0.1610362424943694,0.6846283935455825,0.4935784451720844,0.8070849641527783
Endogenous,PIK3R5,NM_001142633.1,464.5925925925926,0.13555042215411425,0.19888141182483654,0.6815640582514537,0.49551464826717,0.8081299106556202
Endogenous,TNFRSF10A,NM_003844.2,155.07407407407408,0.09177144408310552,0.13653694835245023,0.6721363351860693,0.5014969066770483,0.8157508429759819
Endogenous,GNAS,NM_080425.1,11513.425925925925,-0.12849899779983998,0.1934176768330183,-0.6643601552032701,0.5064598283146172,0.81947035749241115
Endogenous,ITGB3,NM_000212.2,187.1851851851852,0.15989813272403508,0.24076938334460263,0.6641132294432134,0.5066178435064268,0.81947035749241115
Endogenous,PIK3R2,NM_005027.2,1582.2407407407406,0.14839614639249032,0.22546319466761502,0.6581834636525071,0.5104202493045495,0.81947035749241115
Endogenous,MAPK8IP1,NM_005456.2,116.4074074074074,-0.22780908721613433,0.3464498704456167,-0.6575528139846547,0.5108255235149733,0.81947035749241115
Endogenous,PRKAA2,NM_006252.2,262.1296296296296,0.24481890045497046,0.3725091104695667,0.6572158735832361,0.5110421203280957,0.81947035749241115
Endogenous,SOX9,NM_000346.2,2042.3333333333333,-0.1932936987379911,0.2945514514585231,-0.6562306781408257,0.5116757127841861,0.81947035749241115
Endogenous,CASP10,NM_032977.3,60.370370370370374,0.156650290599455,0.24099114556195012,0.6500250879930602,0.5156760162872273,0.8220566088099347
Endogenous,TGFB2,NM_003238.2,307.9074074074074,0.19741555712242562,0.3054758397449949,0.6462558783281327,0.5181136568832563,0.8220566088099347
Endogenous,AR,NM_001011645.1,474.2962962962963,0.3163630617391751,0.4906640355158319,0.6447651322285822,0.5190794007962967,0.8220566088099347
Endogenous,IBSP,NM_004967.3,77.01851851851852,-0.20751017265166014,0.3236727941579496,-0.6411109503086532,0.5214506001931232,0.8220566088099347
Endogenous,GPC4,NM_001448.2,572.3518518518518,0.1880187087564283,0.29362413969756845,0.6403380490108433,0.5219528492087193,0.8220566088099347
Endogenous,CARD11,NM_032415.2,124.98148148148148,0.199878691463665,0.31217285095190955,0.6402821092679083,0.5219892097894527,0.8220566088099347
Endogenous,MTOR,NM_004958.2,601.8703703703703,-0.10083641828037038,0.15769125389760713,-0.6394547306082428,0.5225271542355283,0.8220566088099347
Endogenous,CTNNB1,NM_001904.3,7730.333333333333,-0.11912647808431664,0.18899510620955387,-0.6303151466378799,0.528488414986419,0.8287884782512297
Endogenous,FZD2,NM_001466.2,76.75925925925925,-0.12752898400931903,0.20280676583193272,-0.6288201652749748,0.5294667966998226,0.8287884782512297
Endogenous,ITGA3,NM_005501.2,584.7962962962963,0.17508306580329908,0.2795979168761885,0.6261958878643196,0.531186464095825,0.829244947014752
Endogenous,RPS27A,NM_002954.5,70008.03703703704,0.0883236042042933,0.1417297078578836,0.6231834210288353,0.5331639951501992,0.829244947014752
Endogenous,TCF3,NM_003200.2,1242.2962962962963,0.08966682520659858,0.1440918313887475,0.6222894409932587,0.533751563006285,0.829244947014752
Endogenous,BCL2L1,NM_138578.1,1634.8333333333333,0.0845704557556815,0.13702078741049908,0.6172089458391288,0.5370969158827028,0.8323666134202086
Endogenous,POLR2J,NM_006234.4,240.35185185185185,0.11580320036816041,0.1904841115446018,0.6079415203143866,0.543226260457988,0.8397765763407607
Endogenous,CASP7,NM_001227.3,347.3703703703704,-0.10746825222518751,0.17791101173295878,-0.6040562142746702,0.5458062689520342,0.8416764989037557
Endogenous,FANCG,NM_004629.1,320.98148148148147,0.09485453824088592,0.15784497794265015,0.6009347872654488,0.5478834220359856,0.8419821543862516
Endogenous,PTPN11,NM_002834.3,2118.925925925926,0.08107922685560731,0.1352311015670269,0.5995604998856024,0.5487991786157613,0.8419821543862516
Endogenous,MLLT3,NM_004529.2,172.57407407407408,-0.1475364913871214,0.24685203419932886,-0.5976717666745585,0.5500589676327519,0.8419821543862516
Endogenous,PIK3CA,NM_006218.2,798.2592592592592,0.08196257317640901,0.13907118464365528,0.589356978488558,0.5556218298596076,0.8429852290240625
Endogenous,GTF2H3,NM_001516.3,801.7407407407408,-0.10178224319202235,0.1728500766143638,-0.5888469660276926,0.5559639367495453,0.8429852290240625
Endogenous,KMT2D,NM_003482.3,1339.2407407407406,-0.0555695156445288,0.09495098034976437,-0.5852442538226694,0.5583834925527889,0.8429852290240625
Endogenous,ITGB8,NM_002214.2,1395,-0.15725535841942848,0.2688723220225741,-0.5848700127870564,0.5586351233163296,0.8429852290240625
Endogenous,PRKAR2A,NM_004157.2,1405.6851851851852,-0.06765330467137753,0.11583437461987899,-0.5840520561654344,0.5591852896096312,0.8429852290240625
Endogenous,CHEK2,NM_007194.3,404.7962962962963,-0.1107315920523547,0.19021167373494582,-0.5821492965077201,0.5604661225900588,0.8429852290240625
Endogenous,NOTCH2,NM_024408.3,3934.574074074074,-0.0929716054933752,0.15985943493886615,-0.5815834738120377,0.5608472772270146,0.8429852290240625
Endogenous,PLCG2,NM_002661.2,567,-0.12819653287924626,0.22154970809589306,-0.57863553051380745,0.5628351251941498,0.8429852290240625
Endogenous,BCL2,NM_000657.2,429.55555555555554,0.145849393234378,0.25213253190248086,0.5784632079560017,0.5629514303065,0.8429852290240625
Housekeeping,ZNF143,NM_003442.5,374.74074074074076,-0.05757844452900321,0.09986769115507067,-0.5765472683212195,0.5642453298604078,0.8429852290240625
Endogenous,POLE2,NM_002692.2,192.83333333333334,0.08145222257603146,0.14266903672581366,0.5709173093568242,0.5680556969945207,0.846647605807623
Housekeeping,COG7,NM_153603.3,840.9444444444445,0.07000521347918857,0.12394268444449755,0.5648192452257029,0.5721967154969325,0.8471722509163182
Endogenous,NBN,NM_001024688.1,2221.6111111111113,0.08561002283777343,0.15185828325767348,0.5637494445562127,0.5729246621915336,0.8471722509163182
Housekeeping,USP39,NM_001256725.1,626.7777777777778,-0.09645061380292998,0.17111479831645368,-0.5636602722375748,0.5729853594010748,0.8471722509163182
Endogenous,MMP3,NM_002422.3,423.75925925925924,0.2502183197009724,0.4449157230136819,0.5623948688666096,0.5738470142643439,0.8471722509163182
Endogenous,IL12RB2,NM_001559.2,131.09259259259258,0.19838058587991822,0.3562408445457433,0.5568720962720631,0.5776148206551333,0.8496585514484911
Endogenous,RAD51,NM_133487.2,166.46296296296296,-0.13190560742255023,0.23795304500545603,-0.5543346058863242,0.5793498710786327,0.8496585514484911
Endogenous,FLNA,NM_001456.3,12432.74074074074,0.12126606962633424,0.21891708987011485,0.5539360572456098,0.579622607328425,0.8496585514484911
Endogenous,JAG2,NM_145159.1,1283.962962962963,0.1116916959177001,0.2034902305211835,0.5488798928166377,0.5830878778646793,0.8527318026049183
Endogenous,PGF,NM_002632.5,222,0.13025216228806416,0.2411118509821666,0.5402146835897255,0.589048987481359,0.8557014228522533
Endogenous,CBLC,NM_012116.3,170.33333333333334,-0.14625991179067643,0.27148308573014895,-0.5387441040656842,0.5900634370134187,0.8557014228522533
Endogenous,CHUK,NM_001278.3,961.074074074074,-0.05078325549967989,0.09434537907079792,-0.5382696640772572,0.5903908914581583,0.8557014228522533
Endogenous,FEN1,NM_004111.4,394.3333333333333,-0.15969471493525778,0.29685869030044665,-0.5379485935669692,0.5906125390473016,0.8557014228522533
Endogenous,IRS1,NM_005544.2,317.44444444444446,-0.19199136693291288,0.35973753629258265,-0.5336984539104698,0.5935501790218559,0.8579623237369286
Endogenous,FANCC,NM_000136.2,675.7407407407408,0.08473814550243822,0.1600600281730602,0.5294147856254129,0.5965177435649794,0.8602559125948661
Endogenous,FGF12,NM_004113.4,69.96296296296296,0.14642633376702444,0.2807451571801682,0.5215631686677871,0.6019745130644867,0.8661203733006356
Endogenous,HOXA9,NM_152739.3,341.44444444444446,-0.17928488212196655,0.347360878383298,-0.516134352712378,0.6057605764161128,0.8695595371134522
Endogenous,TRAF7,NM_032271.2,2817.0185185185187,0.06944942793852062,0.13674956424862664,0.5078584953459411,0.6115525836134637,0.8742937843504902
Endogenous,FGF11,NM_004112.2,328.55555555555554,0.15366351811519005,0.3028373823429537,0.5074126480896965,0.6118653129643881,0.8742937843504902
Endogenous,BRCA1,NM_007305.2,335.72222222222223,-0.11613831348094603,0.2323631554185488,-0.4998138077086686,0.6172061872538073,0.8759381445325531
Endogenous,WNT10A,NM_025216.2,107.03703703703704,-0.1430496015275088,0.28651602234586027,-0.4992726073616583,0.6175873500107868,0.8759381445325531
Endogenous,C19orf40,NM_152266.3,177.55555555555554,-0.08828023307223244,0.1772360123656785,-0.4980942185163255,0.6184176353549652,0.8759381445325531
Endogenous,HSP90B1,NM_003299.1,4696.444444444444,0.08627590262534955,0.17332184006448603,0.4977785984342757,0.6186401020775656,0.8759381445325531
Endogenous,PLCB4,NM_000933.3,523.5185185185185,-0.13067924469500242,0.26692217415756264,-0.48957807685869964,0.6244324929444638,0.8821347916199569
Endogenous,NFKBIZ,NM_001005474.1,1493.851851851852,0.14198605334721645,0.2918415997323289,0.48651752689624483,0.6266002817137242,0.8823490027017943
Endogenous,MCM5,NM_006739.3,349.75925925925924,-0.08224564724597924,0.16999393324101927,-0.4838151908007826,0.6285170332333819,0.8823490027017943
Endogenous,U2AF1,NM_001025203.1,5355.87037037037,-0.06797473396111485,0.141105107765006,-0.48173120759256133,0.6299969037482955,0.8823490027017943
Endogenous,FANCE,NM_021922.2,278.1296296296296,-0.09722813552439373,0.20197960556489689,-0.48137600453504165,0.6302492876441388,0.8823490027017943
Endogenous,FZD7,NM_003507.1,1256.537037037037,0.12003715093033249,0.25108101590918647,0.4780813495423674,0.6325923059055554,0.8836435125093296
Housekeeping,AGK,NM_018238.3,501.25925925925924,0.07402159649776767,0.15742830200913827,0.4701924339720753,0.6382175392065799,0.8895067716458596
Endogenous,JAK2,NM_004972.2,1617.7037037037037,0.07779485374667515,0.1670201775748833,0.46578117013314707,0.6413721446287162,0.8919081386243084
Endogenous,HSPA6,NM_002155.3,763.5925925925926,-0.11623077327122,0.25302963445003573,-0.45935636560456483,0.6459782771373892,0.8963128433331703
Endogenous,MCM4,NM_182746.1,2327.222222222222,-0.13308147943730855,0.29311854541322496,-0.45401930897854464,0.6498149291902056,0.8996326686344401
Endogenous,GSK3B,NM_002093.2,1401.4444444444443,-0.06450450142476513,0.14316056744959746,-0.4505745022802821,0.6522962470167653,0.9010655474311413
Endogenous,PRKDC,NM_006904.6,4401.240740740741,0.1001331298440299,0.226587022430239,0.4419190859655637,0.6585477588971556,0.9066500990806234
Endogenous,RFC3,NM_002915.3,811.0925925925926,-0.09450111117485681,0.21448957299894758,-0.44058603806964775,0.6595127124094964,0.9066500990806234
Endogenous,PBX3,NM_006195.5,569.7407407407408,0.07164211620214075,0.16321613008938457,0.43894017192360996,0.660704887612525,0.9066500990806234
Endogenous,RAD52,NM_134424.2,572,0.07460616739940426,0.1728420876762786,0.4316435215659771,0.6660005217906497,0.911908406759505
Endogenous,PDGFC,NM_016205.1,850.925925925926,-0.11139758400059996,0.26406181775638427,-0.4218617630791746,0.6731259209719851,0.9192074068311724
Endogenous,HMGA1,NM_145904.1,1687.6666666666667,-0.10775860655160481,0.25777446209849325,-0.4180344541284747,0.6759219266918107,0.9192074068311724
Endogenous,FGF13,NM_033642.1,238.12962962962962,-0.14108522219336275,0.33906139771233823,-0.4161052338758431,0.6773330002436462,0.9192074068311724
Endogenous,RELA,NM_021975.3,1420.1851851851852,-0.05722002407651407,0.13857513457455173,-0.4129169656027315,0.6796674506209976,0.9192074068311724
Endogenous,MYB,NM_005375.2,571.9629629629629,-0.15332637377171354,0.3714035569622952,-0.41282957822420424,0.6797314790597105,0.9192074068311724
Endogenous,ITGA9,NM_002207.2,376.4259259259259,0.11048656728597786,0.27186874413076423,0.4063967251521775,0.6844511255366613,0.9192074068311724
Endogenous,PPP3R1,NM_000945.3,3109.9074074074074,0.046147382608290266,0.11361725932910931,0.4061652506034977,0.6846211847094154,0.9192074068311724
Endogenous,MDM2,NM_006878.2,2620.314814814815,0.06339533483152006,0.1566756273511063,0.4046279303509833,0.6857510248703411,0.9192074068311724
Endogenous,CASP9,NM_001229.2,155.72222222222223,-0.061880370013480734,0.15342888099345642,-0.40331630924245526,0.6867155452762947,0.9192074068311724
Endogenous,BCL2A1,NM_004049.2,240.62962962962962,-0.15292191834681,0.3792367288525937,-0.4032360441708417,0.6867745859955323,0.9192074068311724
Endogenous,RAC2,NM_002872.3,997.4814814814815,0.10540182225228939,0.262158085924472,0.4020544393303808,0.6876439620981805,0.9192074068311724
Endogenous,TNFRSF10B,NM_003842.3,266.55555555555554,0.05091511926585274,0.12751488205550324,0.3992876630955984,0.6896812563131485,0.9192074068311724
Endogenous,MLLT4,NM_005936.2,1788.9814814814815,-0.09596641578168105,0.24172379810441855,-0.3970085549467744,0.6913611520171237,0.9192074068311724
Endogenous,WNT6,NM_006522.3,155.61111111111111,-0.1163270950483867,0.29373124761743996,-0.3960324139564915,0.6920811161532527,0.9192074068311724
Endogenous,KDM6A,NM_021140.2,804.4814814814815,-0.05023309264970919,0.12744346500802897,-0.39415981546440604,0.6934630517024896,0.9192074068311724
Housekeeping,TRIM39,NM_021253.3,373.9074074074074,-0.042877458054378835,0.1119891902761117,-0.38287139989728974,0.7018151180866539,0.9260579498808695
Endogenous,SPOP,NM_001007226.1,125.79629629629629,-0.05632829366198756,0.1472941814181517,-0.38242035849384864,0.7021495919849803,0.9260579498808695
Endogenous,IL3RA,NM_002183.2,129.2962962962963,0.08211213694374625,0.216131470454189,0.3799175417221374,0.7040066255300156,0.9260579498808695
Endogenous,MLF1,NM_022443.3,669.5555555555555,0.0905911993965874,0.24150739367376026,0.3751073539345231,0.7075806280469782,0.9260579498808695
Endogenous,RAD21,NM_006265.2,8246.333333333334,0.0747987464856906,0.2022175720334481,0.3698924170314853,0.711462651702401,0.9260579498808695
Endogenous,LTBP1,NM_000627.3,1204.5925925925926,0.0871327109231864,0.23770540212996616,0.36655755461353096,0.7139490740056205,0.9260579498808695
Endogenous,DLL1,NM_005618.3,180.96296296296296,0.08518289109255138,0.23327129741842426,0.3651666194480704,0.7149870341069752,0.9260579498808695
Endogenous,NUPR1,NM_001042483.1,1137.5925925925926,-0.06451640195896442,0.17708081897894334,-0.3643330900035879,0.7156092931176121,0.9260579498808695
Endogenous,NCOR1,NM_006311.3,2359.277777777778,0.03763027822135812,0.10336086460851407,0.36406698380364005,0.7158079905621133,0.9260579498808695
Endogenous,BAX,NM_138761.3,1873.8703703703704,-0.0491114167422682,0.13861422435730522,-0.3543028644424972,0.723111921293926,0.9260579498808695
Endogenous,EGF,NM_001963.3,132.75925925925927,-0.14012983593717676,0.3957812277399488,-0.3540588237025991,0.7232947997555708,0.9260579498808695
Endogenous,MAP3K5,NM_005923.3,303.14814814814815,-0.07235634205709038,0.20451502956552434,-0.35379474169113917,0.7234927144824166,0.9260579498808695
Endogenous,BIRC3,NM_182962.1,246.27777777777777,-0.11425291334283057,0.3252581135355452,-0.35126844985019773,0.7253869620610218,0.9260579498808695
Endogenous,NF2,NM_181828.2,1514.3703703703704,-0.04391149016564451,0.1257616253261078,-0.3491644613512211,0.726965844897196,0.9260579498808695
Endogenous,CHEK1,NM_001114121.1,643.0555555555555,-0.08809019384754216,0.2540408571839034,-0.3467560093444833,0.7287746283476966,0.9260579498808695
Endogenous,SHC3,NM_016848.5,69.55555555555556,-0.09623195599083406,0.2800902723940987,-0.3435747881148535,0.7311660878673236,0.9260579498808695
Endogenous,IL15,NM_172174.1,148.25925925925927,0.07690246107342014,0.22487536430408983,0.34197815003615983,0.7323673357486185,0.9260579498808695
Endogenous,BRCA2,NM_000059.3,364.55555555555554,-0.07728716917748699,0.2269932783197153,-0.3404821929071821,0.7334934306094771,0.9260579498808695
Endogenous,CLCF1,NM_013246.2,78.5,-0.09573178130933212,0.285856911618183,-0.33489405859530297,0.7377050041326267,0.9260579498808695
Endogenous,CDH1,NM_004360.2,3564.925925925926,-0.09069769658755089,0.2715663854480452,-0.33397983494132694,0.7383947752442459,0.9260579498808695
Endogenous,GLI3,NM_000168.5,518.9629629629629,0.08765505379213734,0.26317799302448824,0.3330637671668132,0.7390861490022995,0.9260579498808695
Housekeeping,HDAC3,NM_003883.2,747.8888888888889,0.0398004974331429,0.11950242858497803,0.33305178735209395,0.7390951917948085,0.9260579498808695
Endogenous,FANCB,NM_152633.2,252.72222222222223,-0.0708576391506513,0.21392401617369597,-0.33122807068617444,0.7404722184827186,0.9260579498808695
Endogenous,PLA2G4C,NM_003706.2,256.22222222222223,-0.083593593332278407,0.25344908297369245,-0.3298240117955182,0.7415329429049018,0.9260579498808695
Endogenous,CD19,NM_001770.4,195.38888888888889,-0.15386092925104838,0.4681321240663832,-0.3286698804486022,0.7424052225631689,0.9260579498808695
Housekeeping,NUBP1,NM_001278506.1,166.90740740740742,-0.04246997800140563,0.12961683071533017,-0.327657895714793,0.7431703417374929,0.9260579498808695
Endogenous,COL27A1,NM_032888.2,1296.9259259259259,-0.08684063383296842,0.2659423894401598,-0.32653927046296843,0.7440163825632929,0.9260579498808695
Endogenous,PRKAR1B,NM_001164759.1,287.24074074074076,-0.07546784639111388,0.23158123000858047,-0.32588066998485876,0.7445146411809331,0.9260579498808695
Endogenous,CDKN2A,NM_000077.3,229.46296296296296,-0.09582541110217957,0.29634331003667225,-0.32335945458097654,0.7464230320429868,0.9260579498808695
Endogenous,TP53,NM_000546.2,1663.7962962962963,-0.07645580574544196,0.2380810770661174,-0.32113348396945235,0.7481092364991938,0.9260579498808695
Endogenous,PLCE1,NM_001165979.1,356.81481481481484,0.08804273789252207,0.2744476682770965,0.320799730036801,0.7483621639911661,0.9260579498808695
Endogenous,MSH6,NM_000179.1,1362.5185185185185,-0.06290917788022728,0.19635397468052931,-0.3203865772647658,0.7486752995175685,0.9260579498808695
Endogenous,COL24A1,NM_152890.5,89.12962962962963,0.07894427871432323,0.24750237017249624,0.3189637281424949,0.749754018010055,0.9260579498808695
Endogenous,PPP2R1A,NM_014225.3,3560.037037037037,-0.040637692050268945,0.12765258993654202,-0.3183460051258697,0.7502224909470925,0.9260579498808695
Endogenous,SMC3,NM_005445.3,1463.0185185185185,0.04334220354940831,0.13639348310514107,0.31777327305291625,0.7506569256658734,0.9260579498808695
Endogenous,SMARCA4,NM_003072.3,2444.0555555555557,0.04974126827549795,0.15800136957662872,0.3148154247572775,0.7529017995394044,0.9269917413301363
Endogenous,TLR4,NM_138554.2,587.6481481481482,0.0686398143713532,0.22435787619778866,0.3059389558084511,0.7596511246585469,0.9322353483686615
Endogenous,IL8,NM_000584.2,879.5,0.12194029077611429,0.39985485683314226,0.3049613845931086,0.7603955628673627,0.9322353483686615
Endogenous,IL20RB,NM_144717.2,99.27777777777777,-0.06927205218309522,0.22838313794070259,-0.3033150906310825,0.7616497469015229,0.9322353483686615
Endogenous,CUL1,NM_003592.2,1621.5740740740741,-0.03785404835351275,0.12831772550805912,-0.2950024885777397,0.7679919786555984,0.93593345529344
Endogenous,KITLG,NM_003994.4,607.2222222222222,0.0700756225848984,0.23793484658995084,0.29451601389713394,0.7683636284457578,0.93593345529344
Endogenous,ETV4,NM_001079675.1,183.37037037037038,0.10117715539346811,0.3447847506930401,0.29345020390285637,0.7691780563567275,0.93593345529344
Endogenous,LAMA5,NM_005560.3,867.8518518518518,0.06328666908554337,0.22114172106285482,0.28618149836843987,0.774739113572783,0.9379864837790948
Endogenous,TNC,NM_002160.3,233.14814814814815,-0.10097581173463875,0.3534587180228977,-0.285679222454763,0.7751238198588254,0.9379864837790948
Endogenous,MAPK1,NM_138957.2,1525.2777777777778,-0.036721061179371094,0.12874171411703147,-0.28523048206419055,0.7754675685801243,0.9379864837790948
Endogenous,KIT,NM_000222.1,349.1111111111111,0.11312228702277455,0.4000228830525194,0.2827895398372063,0.777338173189866,0.9379864837790948
Endogenous,HIST1H3B,NM_003537.3,8431.574074074075,0.1000439714021061,0.35550525274973527,0.28141348300283475,0.7783932778712552,0.9379864837790948
Endogenous,ERCC6,NM_000124.2,420.68518518518516,-0.036905405707317304,0.13456947299473782,-0.2742479767960483,0.7838940607550764,0.9407892498055798
Endogenous,FOXO4,NM_005938.2,385.2962962962963,0.04430570442317605,0.16318099338904343,0.27151265293223115,0.7859967694517122,0.9407892498055798
Endogenous,ID4,NM_001546.2,732.1666666666666,-0.10127312754826719,0.37581894363892754,-0.26947318452783087,0.7875655748940518,0.9407892498055798
Endogenous,IRAK3,NM_007199.1,234.25925925925927,0.06364084508139337,0.2367359404004936,0.268826292170636,0.788063359641143,0.9407892498055798
Endogenous,SHC4,NM_203349.2,469.2037037037037,-0.13113168590886318,0.48828023771913853,-0.26855824950321017,0.7882696442993782,0.9407892498055798
Endogenous,PML,NM_002675.3,3620.777777777778,-0.04681226496872069,0.17573914210431327,-0.26637358307424985,0.7899515081398906,0.9408584900408926
Endogenous,CD14,NM_000591.2,2280.8333333333335,0.06491837251483724,0.24885831321528917,0.2608647936091887,0.7941967756427604,0.9408584900408926
Endogenous,CASP8,NM_001228.4,1031.0925925925926,-0.045177739982216046,0.17328439027806955,-0.26071442390003685,0.7943127419884649,0.9408584900408926
Endogenous,UBE2T,NM_014176.3,1029.0740740740741,0.07195039627047278,0.27674910638315514,0.2599842045049226,0.7948759577410166,0.9408584900408926
Endogenous,RRAS2,NM_001102669.2,752.6296296296297,-0.05053696110644793,0.19583342047273694,-0.2580609631617166,0.7963598582741785,0.9408584900408926
Endogenous,IL20RA,NM_014432.2,130.88888888888889,-0.08570175053108567,0.33382339245770065,-0.25672781616688256,0.7973888968564868,0.9408584900408926
Housekeeping,CC2D1B,NM_032449.2,116.79629629629629,0.03784006735545972,0.14977522240168514,0.25264570967536737,0.8005420043631029,0.9427121108494261
Endogenous,RPS6KA6,NM_014496.1,116.53703703703704,-0.07314473601221894,0.2916719765628373,-0.25077738654971804,0.8019862259232677,0.9427121108494261
Endogenous,XRCC4,NM_003401.3,260.0925925925926,-0.027445165574383812,0.11517952858017613,-0.2382816279307769,0.8116626698096572,0.9495585791361495
Endogenous,CCNB1,NM_031966.2,1621.7962962962963,0.07042732481762039,0.29985767671407093,0.23486917390071127,0.8143102760295778,0.9495585791361495
Endogenous,IL1B,NM_000576.2,189.14814814814815,-0.049065385877580976,0.21177703294959607,-0.23168416893090937,0.8167833282248382,0.9495585791361495
Endogenous,CDC14A,NM_033313.2,378.64814814814815,0.04425678595568429,0.19106485261313866,0.2316322722384418,0.8168236394891302,0.9495585791361495
Endogenous,ERCC2,NM_000400.2,207.40740740740742,-0.03215631676536789,0.14040535038969057,-0.22902486747206613,0.8188495882978243,0.9495585791361495
Endogenous,PIK3CD,NM_005026.3,563.3518518518518,0.05713132762857642,0.25162711318041253,0.22704758206089737,0.8203867430323659,0.9495585791361495
Endogenous,LAMB3,NM_000228.2,480.77777777777777,0.08558058359486846,0.37733653219787877,0.2268017440463178,0.8205779074886685,0.9495585791361495
Endogenous,ATRX,NM_000489.3,2482.4444444444443,0.029057685887516605,0.12855495928961316,0.22603317715697316,0.8211756163543992,0.9495585791361495
Endogenous,SP1,NM_003109.1,753.2777777777778,0.023849201266842507,0.10572398437359529,0.22557985690897664,0.821528208915545,0.9495585791361495
Endogenous,TBL1XR1,NM_024665.4,4573.148148148148,0.038332681184624864,0.1772377675602926,0.2162782893977994,0.8287708311377749,0.9531156891965866
Endogenous,MAP2K4,NM_003010.2,583.4074074074074,-0.028950591101771252,0.13447232711772594,-0.2152903256922593,0.8295409717694249,0.9531156891965866
Endogenous,CSF1R,NM_005211.2,187.90740740740742,0.04144698976095081,0.19713898603089705,0.21024248219707764,0.8334784244396697,0.9531156891965866
Endogenous,POLD1,NM_002691.2,281.18518518518516,0.044579151642035755,0.2126994254352156,0.20958755083997044,0.8339895968366174,0.9531156891965866
Endogenous,H3F3A,NM_002107.3,21055.685185185186,-0.03839345877199347,0.18392405382921212,-0.20874626223519843,0.8346463235636973,0.9531156891965866
Endogenous,ITGA2,NM_002203.2,464.64814814814815,0.056080018322357456,0.26867799529345826,0.2087257583603196,0.8346623307405202,0.9531156891965866
Endogenous,TMPRSS2,NM_005656.2,354.22222222222223,-0.09326252553284486,0.4486148196658843,-0.20788997920823074,0.8353148736779075,0.9531156891965866
Housekeeping,EDC3,NM_001142443.1,1096.9814814814815,0.025388927399458004,0.1271833637926317,0.1996245943050682,0.8417741914456183,0.9541172987205296
Endogenous,CCNA2,NM_001237.2,987.574074074074,0.05815213424991295,0.2942582876042741,0.197622757623457,0.8433402279448414,0.9541172987205296
Endogenous,TFDP1,NM_007111.4,1825.962962962963,-0.053439727417683304,0.2708194247573371,-0.1973260502475663,0.8435723949495247,0.9541172987205296
Endogenous,IGF1R,NM_000875.2,2232.3333333333335,0.05343291902195305,0.2717844497295158,0.19660035397584497,0.8441402935846724,0.9541172987205296
Endogenous,CALML5,NM_017422.4,1274.5185185185185,0.10643195548763668,0.5439168564064039,0.19567688376275075,0.8448630787098322,0.9541172987205296
Endogenous,CDC25C,NM_001790.2,116.24074074074075,0.04956456462982649,0.2541583942081753,0.1950144703433611,0.8453816194120904,0.9541172987205296
Endogenous,NASP,NM_172164.1,343.8703703703704,-0.03780645060319185,0.1982448219727658,-0.1907058667508883,0.8487560420500979,0.9561935157273255
Endogenous,LFNG,NM_001040168.1,376.1296296296296,0.050676439394701685,0.27300490884916356,0.18562464538943746,0.8527391252233394,0.9586574937023511
Endogenous,NOTCH1,NM_017617.3,1600.0555555555557,-0.03726904576142877,0.20328483767281638,-0.18333411477255715,0.8545358682863511,0.9586574937023511
Endogenous,IL2RB,NM_000878.2,661.8333333333334,-0.04925465601587841,0.2705859712453241,-0.18202959964699045,0.855559496787331,0.9586574937023511
Endogenous,MAPK8,NM_002750.2,890.7592592592592,-0.025638490883206303,0.15011525263140443,-0.17079204433782283,0.8643872848605942,0.9668101947363559
Endogenous,CDC25B,NM_021873.2,1056.1296296296296,0.0271611263199366,0.1619290970514522,0.1677346864430812,0.8667920069354895,0.9671043827618354
Endogenous,CCND3,NM_001760.2,871.6481481481482,-0.02605200947537484,0.1564583662420717,-0.16651081115769345,0.8677549758649534,0.9671043827618354
Housekeeping,ACAD9,NM_014049.4,977.9444444444445,-0.022687405384178204,0.13952015692263978,-0.16261023413812362,0.870825328573279,0.9671179809843655
Endogenous,CACNA1C,NM_199460.2,188.9814814814815,-0.0414944547147548,0.2552702148126634,-0.16255110195761213,0.8708718897788588,0.9671179809843655
Endogenous,TIAM1,NM_003253.2,582.1851851851852,0.029788215177141492,0.18980683709899707,0.15693963206185735,0.8752924249861883,0.9676236264209681
Endogenous,SOS1,NM_005633.2,1673.3333333333333,-0.01615266381353466,0.1051206761953844,-0.15365829443022444,0.8778791703761692,0.9676236264209681
Endogenous,PIK3CG,NM_002649.2,320.85185185185185,-0.037823843443483364,0.2507572943035992,-0.15083845735585633,0.8801031487402865,0.9676236264209681
Endogenous,RAF1,NM_002880.2,1228.2407407407406,-0.03067407939790312,0.2041166018477903,-0.15027723918692695,0.8805458895523779,0.9676236264209681
Endogenous,RB1,NM_000321.1,630.4444444444445,0.03196106674145809,0.2155177682523384,0.1482989871351886,0.8821068146709492,0.9676236264209681
Endogenous,DDIT4,NM_019058.2,2356.1481481481483,-0.04997186523049803,0.3471250327260163,-0.14395926689026925,0.8855326348276373,0.9676236264209681
Endogenous,PTTG2,NM_006607.2,891.6296296296297,-0.03427815573685758,0.24167223996804624,-0.14183737338384342,0.887208462795126,0.9676236264209681
